Crash ID,$1000 Damage to Any One Person's Property,Active School Zone Flag,Adjusted Average Daily Traffic Amount,Agency,At Intersection Flag,Average Daily Traffic Amount,Average Daily Traffic Year,Case ID,Construction Zone Flag,Construction Zone Workers Present Flag,Crash Death Count,Crash Incapacitating Injury Count,Crash Non-incapacitating Injury Count,Crash Not Injured Count,Crash Possible Injury Count,Crash Severity,Crash Time,Crash Total Injury Count,Crash Unknown Injury Count,Crash Year,Day of Week,First Harmful Event,Highway System,Intersecting Street Name,Intersection Related,Latitude,Light Condition,Longitude,Manner of Collision,Number of Lanes,Other Factor,Outside Shoulder Width on Divided Highway,Physical Feature 1,Private Drive Flag,Property Damages,Right of Way Usual Width,Road Class,Roadway Alignment,Roadway Part,Roadway Relation,Roadway Type,Speed Limit,Street Name,Street Number,Surface Condition,Traffic Control Type,Weather Condition,Person Helmet
14735811,False,False,,Austin Police Department,True,,,152910712,False,No,0,0,1,1,0,Non-Incapacitating Injury,1045,1,0,2015,Sunday,Pedalcyclist,,DAVIS LN,Intersection,30.21168479,Daylight,-97.87647243,One Motor Vehicle - Turning Right,,Not Applicable,,Not Applicable,False,NONE,,City Street,"Straight, Level",Main/Proper Lane,On Roadway,,40,ESCARPMENT BLVD,8799,Dry,Bike Lane,Clear,"Worn, Damaged"
14728169,False,False,,Austin Police Department,False,,,152951633,False,No,0,0,0,2,0,Not Injured,2000,0,0,2015,Thursday,Pedalcyclist,,,Non Intersection,30.26373918,"Dark, Lighted",-97.73079909,One Motor Vehicle - Turning Left,,Not Applicable,,Alley,False,NONE,,City Street,"Straight, Grade",Main/Proper Lane,On Roadway,,25,WALLER ST,526,Dry,None,Clear,Not Worn
14710508,True,False,,Austin Police Department,True,,,152960608,False,No,0,0,1,1,0,Non-Incapacitating Injury,1004,1,0,2015,Friday,Pedalcyclist,,S 1ST ST,Intersection,30.1724048,Daylight,-97.79957245,One Motor Vehicle - Going Straight,,Not Applicable,,Not Applicable,False,KENT 21 SPEED ROAD BICYCLE,,City Street,"Straight, Level",Main/Proper Lane,On Roadway,,45,W SLAUGHTER LN,,Wet,Signal Light,Rain,Not Worn
14731348,False,False,,Austin Police Department,False,,,152970629,False,No,0,0,0,1,1,Possible Injury,858,1,0,2015,Saturday,Pedalcyclist,,,Driveway Access,30.23551479,Daylight,-97.79011745,One Motor Vehicle - Turning Left,,One Vehicle Entering Driveway,,Entrance To Or Exit From Private Property Or Driveway,False,NONE,,City Street,"Straight, Level",Main/Proper Lane,On Roadway,,35,VICTORY DR,4000,Wet,None,Rain,"Worn, Not Damaged"
14717864,False,False,,Austin Police Department,False,,,152990735,False,No,0,0,1,1,0,Non-Incapacitating Injury,1201,1,0,2015,Monday,Pedalcyclist,,,Non Intersection,,Daylight,,One Motor Vehicle - Going Straight,,One Vehicle Leaving Driveway,,Private Drive Or Road,False,NONE,,Non Trafficway,"Straight, Level",Other (Explain In Narrative),Not Applicable,,45,N N LAMAR BLVD,,Dry,None,Clear,Not Worn
14719764,True,False,,Austin Police Department,True,,,153000446,False,No,0,0,1,2,0,Non-Incapacitating Injury,903,1,0,2015,Tuesday,Pedalcyclist,,S LAKESHORE BLVD,Intersection Related,30.24247478,Daylight,-97.71723247,One Motor Vehicle - Going Straight,,Attention Diverted From Driving,,Not Applicable,False,NONE,,City Street,"Straight, Level",Main/Proper Lane,On Roadway,,35,S PLEASANT VALLEY RD,1009,Dry,Signal Light,Clear,"Worn, Damaged"
14728305,False,False,,Austin Police Department,False,,,153011244,False,No,0,0,0,2,1,Possible Injury,1556,1,0,2015,Wednesday,Pedalcyclist,,IH0035,Intersection Related,30.32577446,Daylight,-97.70551931,One Motor Vehicle - Going Straight,,Attention Diverted From Driving,,Not Applicable,False,NONE,,Interstate,"Straight, Level",Main/Proper Lane,On Roadway,,-1,LA POSADA DR,,Dry,Stop Sign,Cloudy,Not Worn
14728376,False,False,,Austin Police Department,False,,,153021191,False,No,0,0,1,1,0,Non-Incapacitating Injury,1601,1,0,2015,Thursday,Pedalcyclist,,E 45TH ST,Intersection,30.30295354,Daylight,-97.7164986,One Motor Vehicle - Going Straight,,Attention Diverted From Driving,,Not Applicable,False,NONE,,City Street,"Straight, Level",Main/Proper Lane,On Roadway,,-1,CLARKSON AVE,4415,Dry,Signal Light,Clear,Not Worn
14731414,True,False,,Austin Police Department,False,,,153041805,False,No,0,0,0,1,1,Possible Injury,2254,1,0,2015,Friday,Pedalcyclist,,,Driveway Access,30.29142023,"Dark, Lighted",-97.73511422,One Motor Vehicle - Backing,,One Vehicle Leaving Driveway,,Entrance To Or Exit From Private Property Or Driveway,False,NONE,,City Street,"Curve, Grade",Main/Proper Lane,On Roadway,,25,SAN JACINTO BLVD,2905,Dry,Bike Lane,Cloudy,Not Worn
14728542,True,False,122507,Austin Police Department,True,122507,2014,153051569,False,No,0,1,0,2,0,Incapacitating Injury,1730,1,0,2015,Sunday,Pedalcyclist,US Highway,SL0360,Intersection Related,30.38954926,Daylight,-97.74504852,One Motor Vehicle - Going Straight,6,Not Applicable,10,Not Applicable,False,NONE,260,US & State Highways,"Straight, Level",Service/Frontage Road,On Roadway,"4 Or More Lanes, Divided",50,US0183,,Dry,Marked Lanes,Clear,Not Worn
14735870,False,False,,Austin Police Department,False,,,153051127,False,No,0,0,1,1,0,Non-Incapacitating Injury,1147,1,0,2015,Sunday,Pedalcyclist,,,Non Intersection,30.35756979,Daylight,-97.74950743,One Motor Vehicle - Going Straight,,Not Applicable,,Not Applicable,False,NONE,,City Street,"Straight, Level",Main/Proper Lane,On Roadway,,30,SHADOW HILL DR,7445,Dry,None,Cloudy,Not Worn
14748054,True,False,,Austin Police Department,True,,,153070442,False,No,0,1,0,1,0,Incapacitating Injury,854,1,0,2015,Tuesday,Pedalcyclist,,GIBSON ST E,Intersection,30.24984478,Dusk,-97.74959246,One Motor Vehicle - Going Straight,,Attention Diverted From Driving,,Not Applicable,False,NONE,,City Street,"Straight, Grade",Main/Proper Lane,On Roadway,,35,CONGRESS AVE S,1399,Dry,None,Clear,"Worn, Damaged"
14748621,False,False,,Austin Police Department,True,,,153070623,False,No,0,0,1,1,0,Non-Incapacitating Injury,1102,1,0,2015,Tuesday,Pedalcyclist,,BLARWOOD DR,Intersection,30.21431479,Daylight,-97.81271245,One Motor Vehicle - Going Straight,,Not Applicable,,Not Applicable,False,NONE,,City Street,"Straight, Hillcrest",Main/Proper Lane,On Roadway,,35,BERKETT DR,2700,Dry,Stop Sign,Clear,Not Worn
14894374,False,False,,Austin Police Department,True,,,153080841,False,No,0,0,1,1,0,Non-Incapacitating Injury,1255,1,0,2015,Wednesday,Pedalcyclist,,UNKNOWN,Intersection,30.41266975,Daylight,-97.73185246,One Motor Vehicle - Turning Left,,Not Applicable,,Not Applicable,False,NONE,,City Street,"Straight, Level",Main/Proper Lane,On Roadway,,35,DUVAL RD,4400,Dry,Marked Lanes,Cloudy,"Worn, Not Damaged"
14768434,True,False,,Austin Police Department,True,,,153120499,False,No,0,0,1,1,0,Non-Incapacitating Injury,1052,1,0,2015,Sunday,Pedalcyclist,,LOYOLA LN,Intersection Related,30.31009477,Daylight,-97.66720248,One Motor Vehicle - Going Straight,,Not Applicable,,Not Applicable,False,NONE,,City Street,"Straight, Grade",Main/Proper Lane,On Roadway,,35,MANOR RD,,Dry,Signal Light,Clear,Not Worn
14742876,False,False,,Austin Police Department,True,,,153130920,False,No,0,0,0,1,1,Possible Injury,1349,1,0,2015,Monday,Pedalcyclist,,AVENUE B,Intersection,30.30772477,Daylight,-97.73254246,One Motor Vehicle - Going Straight,,Not Applicable,,Not Applicable,False,NONE,,City Street,"Straight, Level",Main/Proper Lane,On Roadway,,30,W 43RD ST,400,Dry,Yield Sign,Clear,Not Worn
14744787,False,False,,Austin Police Department,False,,,153131280,False,No,0,0,0,1,1,Possible Injury,1734,1,0,2015,Monday,Pedalcyclist,,,Driveway Access,30.32344143,Daylight,-97.72384913,One Motor Vehicle - Turning Left,,One Vehicle Leaving Driveway,,Entrance To Or Exit From Private Property Or Driveway,False,NONE,,City Street,"Straight, Level",Main/Proper Lane,On Roadway,,-1,GUADALUPE ST,5593,Dry,Bike Lane,Clear,"Worn, Unk Damage"
14748454,True,False,,Austin Police Department,False,,,153140424,True,No,0,0,1,1,0,Non-Incapacitating Injury,846,1,0,2015,Tuesday,Pedalcyclist,,,Driveway Access,30.2381331,Daylight,-97.75410771,One Motor Vehicle - Going Straight,,Construction - Within Posted Road Construction Zone (Not Related To Crash),,Entrance To Or Exit From Private Property Or Driveway,False,NONE,,City Street,"Straight, Level",Main/Proper Lane,Off Roadway,,40,S CONGRESS AVE,2439,Dry,Bike Lane,Cloudy,Unknown If Worn
14757224,True,False,,Austin Police Department,True,,,153161895,False,No,0,0,2,1,0,Non-Incapacitating Injury,2300,2,0,2015,Thursday,Pedalcyclist,,UNKNOWN,Intersection Related,30.27157131,"Dark, Not Lighted",-97.75398449,One Motor Vehicle - Going Straight,,Not Applicable,,Not Applicable,False,NONE,,City Street,"Straight, Level",Main/Proper Lane,On Roadway,,35,N LAMAR BLVD,601,Dry,Signal Light,Clear,"Worn, Not Damaged"
14761921,False,False,,Austin Police Department,True,,,153211351,False,No,0,0,1,1,0,Non-Incapacitating Injury,1751,1,0,2015,Tuesday,Pedalcyclist,,UNKNOWN,Intersection,30.27940478,Dusk,-97.72316247,One Motor Vehicle - Turning Left,,Not Applicable,,Not Applicable,False,NONE,,City Street,"Straight, Level",Main/Proper Lane,On Roadway,,25,LEONA ST,1900,Dry,Stop Sign,Clear,"Worn, Unk Damage"
14767893,False,False,,Austin Police Department,True,,,153261067,False,No,0,0,0,2,0,Not Injured,1537,0,0,2015,Sunday,Pedalcyclist,,UNKNOWN,Intersection Related,30.32780477,Daylight,-97.72516246,One Motor Vehicle - Turning Right,,Not Applicable,,Not Applicable,False,BLUE BICYCLE,,City Street,"Straight, Level",Main/Proper Lane,On Roadway,,40,N LAMAR BLVD,5900,Dry,Stop Sign,Clear,Not Worn
14767896,False,False,,Austin Police Department,False,,,153261239,False,No,0,0,1,1,0,Non-Incapacitating Injury,1748,1,0,2015,Sunday,Pedalcyclist,,,Non Intersection,30.28117167,Dusk,-97.71254673,One Motor Vehicle - Going Straight,,Not Applicable,,Not Applicable,False,NONE,,City Street,"Straight, Level",Main/Proper Lane,On Roadway,,35,E MARTIN LUTHER KING JR BLVD,2790,Dry,None,Clear,"Worn, Unk Damage"
14778710,False,False,,Austin Police Department,True,,,153261240,False,No,0,1,0,2,0,Incapacitating Injury,1749,1,0,2015,Sunday,Pedalcyclist,,UNKNOWN,Intersection Related,30.33706477,Daylight,-97.69530247,One Motor Vehicle - Going Straight,,Attention Diverted From Driving,,Not Applicable,False,NONE,,City Street,"Straight, Level",Main/Proper Lane,On Roadway,,35,CLOCK TOWER DR,7800,Dry,Marked Lanes,Clear,Not Worn
14784752,True,False,,Austin Police Department,False,,,153271440,False,No,0,1,0,1,0,Incapacitating Injury,1951,1,0,2015,Monday,Pedalcyclist,,,Non Intersection,30.26386305,"Dark, Lighted",-97.74289348,One Motor Vehicle - Going Straight,,Not Applicable,,Not Applicable,False,NONE,,City Street,"Straight, Level",Main/Proper Lane,On Roadway,,-1,BRAZOS ST,194,Dry,Signal Light,Clear,"Worn, Damaged"
14778835,False,False,,Austin Police Department,True,,,153291419,False,No,0,0,0,1,1,Possible Injury,2100,1,0,2015,Wednesday,Pedalcyclist,,S LAKESHORE BLVD,Intersection Related,30.24247478,"Dark, Lighted",-97.71723247,One Motor Vehicle - Turning Left,,Attention Diverted From Driving,,Not Applicable,False,NONE,,City Street,"Straight, Level",Main/Proper Lane,On Roadway,,40,S PLEASANT VALLEY RD,1009,Dry,Crosswalk,Clear,"Worn, Not Damaged"
14793162,False,False,,Austin Police Department,True,,,153290981,False,No,0,0,0,2,0,Not Injured,1459,0,0,2015,Wednesday,Pedalcyclist,,W 5TH ST,Intersection Related,30.26711478,Daylight,-97.74316246,One Motor Vehicle - Turning Left,,Not Applicable,,Not Applicable,False,NONE,,City Street,"Straight, Level",Main/Proper Lane,On Roadway,,30,CONGRESS AVE,499,Dry,Signal Light,Cloudy,"Worn, Not Damaged"
14793164,False,False,,Austin Police Department,True,,,153300370,False,No,0,0,1,0,0,Non-Incapacitating Injury,700,1,1,2015,Thursday,Pedalcyclist,,N LAMAR BLVD,Intersection Related,30.27036478,Daylight,-97.75469246,One Motor Vehicle - Going Straight,,Not Applicable,,Not Applicable,False,NONE,,City Street,"Straight, Level",Main/Proper Lane,On Roadway,,30,W 5TH ST,1002,Wet,Signal Light,Rain,Unknown If Worn
14792833,False,False,,Austin Police Department,True,,,153340893,False,No,0,0,0,1,1,Possible Injury,1450,1,0,2015,Monday,Pedalcyclist,,W 24TH ST,Intersection,30.28793478,"Dark, Not Lighted",-97.74463246,One Motor Vehicle - Going Straight,,Attention Diverted From Driving,,Not Applicable,False,NONE,,City Street,"Straight, Level",Main/Proper Lane,On Roadway,,30,RIO GRANDE ST,2399,Dry,Signal Light,Clear,Not Worn
14792834,False,False,,Austin Police Department,False,,,153341031,False,No,0,0,0,1,1,Possible Injury,1637,1,0,2015,Monday,Pedalcyclist,,,Driveway Access,30.37552679,Daylight,-97.75464908,One Motor Vehicle - Turning Left,,One Vehicle Entering Driveway,,Entrance To Or Exit From Private Property Or Driveway,False,NONE,,City Street,"Straight, Level",Main/Proper Lane,On Roadway,,25,MESA DR,8360,Dry,Marked Lanes,Clear,"Worn, Not Damaged"
14792837,False,False,,Austin Police Department,False,,,153351580,False,No,0,0,0,1,1,Possible Injury,2030,1,0,2015,Tuesday,Pedalcyclist,,PLEASANT VALLEY RD N,Intersection,30.2566424,"Dark, Lighted",-97.71125127,One Motor Vehicle - Turning Left,,Not Applicable,,Not Applicable,False,NONE,,City Street,"Straight, Level",Main/Proper Lane,On Roadway,,30,E 5TH ST,2774,Dry,Marked Lanes,Clear,Not Worn
14788588,False,False,,Austin Police Department,True,,,153371171,False,No,0,0,1,2,0,Non-Incapacitating Injury,1629,1,0,2015,Thursday,Pedalcyclist,,TILLERY ST,Intersection,30.27338478,Daylight,-97.69914247,One Motor Vehicle - Turning Left,,Not Applicable,,Not Applicable,False,NONE,,City Street,"Straight, Level",Main/Proper Lane,On Roadway,,35,OAK SPRINGS DR,3105,Dry,None,Clear,Not Worn
14809433,True,False,,Austin Police Department,False,,,153400749,False,No,0,0,1,0,0,Non-Incapacitating Injury,1500,1,1,2015,Saturday,Pedalcyclist,,,Non Intersection,,Daylight,,One Motor Vehicle - Going Straight,,Attention Diverted From Driving,,In A Parking Lot,True,NONE,,Non Trafficway,"Straight, Level",Other (Explain In Narrative),Not Applicable,,-1,WICKERSHAM LN,,Dry,None,Clear,Not Worn
14798767,False,False,,Austin Police Department,True,,,153420218,False,No,0,0,1,1,0,Non-Incapacitating Injury,554,1,0,2015,Tuesday,Pedalcyclist,,PLEASANT VALLEY RD N,Intersection,30.25659478,"Dark, Lighted",-97.71110247,One Motor Vehicle - Turning Left,,Attention Diverted From Driving,,Not Applicable,False,NONE,,City Street,"Straight, Level",Main/Proper Lane,On Roadway,,-1,E 5TH ST,2798,Dry,Signal Light,Clear,Unknown If Worn
14802480,False,False,,Austin Police Department,True,,,153420360,False,No,0,0,0,1,1,Possible Injury,802,1,0,2015,Tuesday,Pedalcyclist,,BROWNIE DR,Intersection Related,30.36676476,Dawn,-97.68485247,One Motor Vehicle - Going Straight,,Not Applicable,,Not Applicable,False,NONE,,City Street,"Straight, Grade",Main/Proper Lane,On Roadway,,30,DIAMONDBACK TRL,10117,Dry,Marked Lanes,Clear,"Worn, Not Damaged"
14892747,True,False,,Austin Police Department,True,,,153420598,False,No,0,0,0,0,1,Possible Injury,1001,1,1,2015,Tuesday,Pedalcyclist,,W CESAR CHAVEZ ST,Intersection Related,30.26406477,"Dark, Not Lighted",-97.74711246,One Motor Vehicle - Turning Right,,Not Applicable,,Not Applicable,False,NONE,,City Street,"Straight, Level",Main/Proper Lane,On Roadway,,30,LAVACA ST,,Dry,Signal Light,Clear,"Worn, Not Damaged"
14800311,False,False,,Austin Police Department,False,,,153431571,False,No,0,0,0,1,1,Possible Injury,1838,1,0,2015,Wednesday,Pedalcyclist,,,Driveway Access,30.35651921,"Dark, Lighted",-97.75115999,One Motor Vehicle - Turning Left,,One Vehicle Entering Driveway,,Entrance To Or Exit From Private Property Or Driveway,False,NONE,,City Street,"Straight, Grade",Main/Proper Lane,On Roadway,,35,WOOD HOLLOW DR,7343,Dry,Center Stripe/Divider,Clear,Not Worn
14836511,False,False,172066,Austin Police Department,True,172066,2014,153450752,False,No,0,0,0,2,0,Not Injured,1206,0,0,2015,Friday,Pedalcyclist,Interstate,REINLI ST,Intersection Related,30.31866845,Daylight,-97.70725807,One Motor Vehicle - Going Straight,8,Not Applicable,10,Not Applicable,False,NONE,300,Interstate,"Straight, Level",Service/Frontage Road,On Roadway,"4 Or More Lanes, Divided",55,IH0035,,Dry,Stop Sign,Clear,Not Worn
14809695,False,False,,Austin Police Department,False,,,153481289,False,No,0,0,1,1,0,Non-Incapacitating Injury,1747,1,0,2015,Monday,Pedalcyclist,,,Driveway Access,30.28307941,"Dark, Lighted",-97.77671675,One Motor Vehicle - Turning Left,,One Vehicle Entering Driveway,,Entrance To Or Exit From Private Property Or Driveway,False,NONE,,City Street,"Straight, Level",Main/Proper Lane,On Roadway,,35,LAKE AUSTIN BLVD,2682,Dry,Center Stripe/Divider,Clear,"Worn, Unk Damage"
14816388,False,False,,Austin Police Department,False,,,153490025,False,No,0,0,0,0,1,Possible Injury,15,1,1,2015,Tuesday,Pedalcyclist,,,Non Intersection,30.21251499,"Dark, Lighted",-97.80226816,One Motor Vehicle - Going Straight,,Attention Diverted From Driving,,Not Applicable,False,BICYCLE,,City Street,"Straight, Level",Main/Proper Lane,On Roadway,,35,MANCHACA RD,6032,Dry,Marked Lanes,Clear,Unknown If Worn
14816416,False,False,,Austin Police Department,False,,,153401373,False,No,0,0,1,0,0,Non-Incapacitating Injury,2356,1,1,2015,Tuesday,Pedalcyclist,,,Non Intersection,30.22727603,"Dark, Lighted",-97.76160372,One Motor Vehicle - Going Straight,,Not Applicable,,Not Applicable,False,NONE,,City Street,"Straight, Level",Other (Explain In Narrative),Off Roadway,,-1,S CONGRESS AVE,,Dry,Center Stripe/Divider,Clear,Not Worn
14816455,False,False,,Austin Police Department,True,,,153510852,False,No,0,0,0,1,1,Possible Injury,1253,1,0,2015,Thursday,Pedalcyclist,,E 30TH ST,Intersection,30.29172477,Daylight,-97.73424246,One Motor Vehicle - Going Straight,,Not Applicable,,Not Applicable,False,NONE,,City Street,"Straight, Grade",Main/Proper Lane,On Roadway,,30,DUVAL ST,2907,Dry,Marked Lanes,Clear,Not Worn
14844698,True,False,,Austin Police Department,False,,,153560291,False,No,1,0,0,1,0,Killed,631,0,0,2015,Tuesday,Pedalcyclist,,,Non Intersection,30.18089481,Dawn,-97.85150569,One Motor Vehicle - Going Straight,,Not Applicable,,Not Applicable,False,NONE,,City Street,"Straight, Level",Main/Proper Lane,On Roadway,,40,BRODIE LN,10119,Dry,None,Clear,Not Worn
14836519,False,False,,Austin Police Department,False,,,153570730,False,No,0,0,1,1,0,Non-Incapacitating Injury,1209,1,0,2015,Wednesday,Pedalcyclist,US Highway,,Non Intersection,,Daylight,,One Motor Vehicle - Going Straight,,Not Applicable,,In A Parking Lot,True,NONE,,Non Trafficway,"Straight, Level",Main/Proper Lane,Not Applicable,,40,US0183,,Dry,Marked Lanes,Clear,Not Worn
14831401,False,False,,Austin Police Department,True,,,153581295,False,No,0,0,0,3,0,Not Injured,1907,0,1,2015,Thursday,Pedalcyclist,,UNKNOWN,Intersection Related,30.2280511,"Dark, Lighted",-97.77795807,One Motor Vehicle - Going Straight,,Attention Diverted From Driving,,Not Applicable,False,NONE,,City Street,"Straight, Level",Service/Frontage Road,On Roadway,,-1,W BEN WHITE BLVD,1200,Dry,Signal Light,Clear,Not Worn
14850767,True,False,,Austin Police Department,False,,,153651102,False,No,0,0,1,1,0,Non-Incapacitating Injury,1630,1,0,2015,Thursday,Pedalcyclist,,,Driveway Access,30.23262325,Daylight,-97.79092861,One Motor Vehicle - Going Straight,,One Vehicle Leaving Driveway,,Entrance To Or Exit From Private Property Or Driveway,False,NONE,,City Street,"Straight, Level",Main/Proper Lane,On Roadway,,35,VICTORY DR,4300,Dry,Marked Lanes,Clear,"Worn, Not Damaged"
14859694,True,True,,Austin Police Department,False,,,153650681,False,No,0,1,0,1,0,Incapacitating Injury,1231,1,0,2015,Thursday,Pedalcyclist,,,Driveway Access,30.25584921,Daylight,-97.74736164,One Motor Vehicle - Turning Left,,One Vehicle Entering Driveway,,Entrance To Or Exit From Private Property Or Driveway,False,NONE,,City Street,"Straight, Grade",Main/Proper Lane,On Roadway,,35,S CONGRESS AVE,600,Dry,Center Stripe/Divider,Clear,Not Worn
14857286,True,False,,Austin Police Department,True,,,160090714,False,No,0,0,1,1,0,Non-Incapacitating Injury,1134,1,0,2016,Saturday,Pedalcyclist,,W 47TH ST,Intersection,30.32021477,Daylight,-97.74435246,One Motor Vehicle - Turning Left,,Not Applicable,,Not Applicable,False,NONE,,City Street,"Curve, Level",Main/Proper Lane,On Roadway,,30,SHOAL CREEK BLVD,4799,Dry,Marked Lanes,Clear,"Worn, Not Damaged"
14857295,False,False,,Austin Police Department,True,,,160091362,False,No,0,0,1,1,0,Non-Incapacitating Injury,1941,1,0,2016,Saturday,Pedalcyclist,,BAYLOR ST,Intersection,30.27718478,"Dark, Lighted",-97.75239246,One Motor Vehicle - Turning Left,,Not Applicable,,Not Applicable,False,NONE,,City Street,"Straight, Grade",Main/Proper Lane,On Roadway,,30,W 12TH ST,1010,Dry,Center Stripe/Divider,Clear,Not Worn
14857383,False,False,,Austin Police Department,False,,,160111537,False,No,0,0,1,1,0,Non-Incapacitating Injury,2115,1,0,2016,Monday,Pedalcyclist,,,Non Intersection,30.40035474,"Dark, Lighted",-97.74473126,One Motor Vehicle - Going Straight,,Not Applicable,,Not Applicable,False,NONE,,City Street,"Straight, Level",Main/Proper Lane,On Roadway,,40,W BRAKER LN,4626,Dry,Marked Lanes,Clear,Not Worn
