Crash ID,$1000 Damage to Any One Person's Property,Active School Zone Flag,Agency,At Intersection Flag,Construction Zone Flag,Construction Zone Workers Present Flag,Crash Death Count,Crash Incapacitating Injury Count,Crash Non-incapacitating Injury Count,Crash Not Injured Count,Crash Possible Injury Count,Crash Severity,Crash Time,Crash Total Injury Count,Crash Unknown Injury Count,Crash Year,Day of Week,First Harmful Event,Intersection Related,Latitude,Light Condition,Longitude,Manner of Collision,Other Factor,Physical Feature 1,Private Drive Flag,Property Damages,Road Class,Roadway Alignment,Roadway Part,Roadway Relation,Speed Limit,Street Name,Street Number,Surface Condition,Traffic Control Type,Weather Condition,Person Helmet,MercatorX,MercatorY
15050036,True,False,Austin Police Department,False,False,No,0,0,1,1,0,Non-Incapacitating Injury,13:08:00,1,0,2016,Saturday,Overturned,Non Intersection,30.41999156,Daylight,-97.75281789,One Motor Vehicle - Going Straight,Swerved Or Veered-Avoiding Vehicle Stopped Or Moving Slowly In Traffic Lane,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,Off Roadway,45,JOLLYVILLE RD,11737,Dry,Marked Lanes,Clear,"Worn, Not Damaged",-10881793.911122404,3557650.889336505
15053893,True,False,Austin Police Department,False,False,No,0,0,0,0,1,Possible Injury,01:52:00,1,1,2016,Monday,Pedalcyclist,Non Intersection,30.20194628,"Dark, Lighted",-97.71013045,One Motor Vehicle - Going Straight,Not Applicable,Not Applicable,False,NONE,City Street,"Straight, Level",Other (Explain In Narrative),On Roadway,45,BURLESON RD,6725,Dry,Center Stripe/Divider,Clear,Not Worn,-10877041.967038333,3529534.6564743454
15053312,True,False,Austin Police Department,False,False,No,0,0,1,1,0,Non-Incapacitating Injury,16:11:00,1,0,2016,Tuesday,Pedalcyclist,Non Intersection,30.34476753,Daylight,-97.7066161,One Motor Vehicle - Going Straight,Attention Diverted From Driving,Not Applicable,False,NONE,US & State Highways,"Straight, Level",Main/Proper Lane,On Roadway,35,US0183,230,Dry,Marked Lanes,Cloudy,Not Worn,-10876650.751385866,3547943.9225987284
15053973,False,False,Austin Police Department,False,False,No,0,0,0,1,1,Possible Injury,08:00:00,1,0,2016,Tuesday,Pedalcyclist,Driveway Access,30.33307335,Daylight,-97.70397365,One Motor Vehicle - Going Straight,One Vehicle Leaving Driveway,Entrance To Or Exit From Private Property Or Driveway,False,NONE,Interstate,"Straight, Level",Service/Frontage Road,On Roadway,-1,IH0035,NO DATA,Dry,Marked Lanes,Cloudy,Not Worn,-10876356.595197419,3546435.5671173055
15084909,True,False,Austin Police Department,False,False,No,0,0,1,1,0,Non-Incapacitating Injury,08:17:00,1,0,2016,Thursday,Pedalcyclist,Intersection,30.26560478,Daylight,-97.73417246,One Motor Vehicle - Going Straight,"Vision Obstructed By Trees, Shrubs, Weeds, etc.",Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,-1,E 6TH ST,800,Dry,None,Clear,Not Worn,-10879718.311349181,3537736.7535137837
15270971,True,False,Austin Police Department,True,False,No,0,1,0,0,0,Incapacitating Injury,14:15:00,1,1,2016,Thursday,Pedalcyclist,Intersection Related,30.28061478,Daylight,-97.74198246,One Motor Vehicle - Turning Right,Not Applicable,Not Applicable,False,NONE,City Street,"Straight, Grade",Main/Proper Lane,On Roadway,35,GUADALUPE ST,1801,Dry,Stop Sign,Clear,Not Worn,-10880587.716572277,3539671.495506777
15072684,True,False,Austin Police Department,True,False,No,0,0,0,1,1,Possible Injury,11:06:00,1,0,2016,Saturday,Pedalcyclist,Intersection,30.29427477,Daylight,-97.70024247,One Motor Vehicle - Going Straight,Not Applicable,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,-1,BERKMAN DR,4199,Dry,Marked Lanes,Clear,"Worn, Unk Damage",-10875941.242139762,3541432.4826728823
15072697,False,False,Austin Police Department,True,False,No,0,0,0,2,0,Not Injured,12:55:00,0,0,2016,Saturday,Pedalcyclist,Intersection,30.32109477,Daylight,-97.72938246,One Motor Vehicle - Turning Left,Attention Diverted From Driving,Not Applicable,False,SCHWINN BICYCLE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,-1,N LAMAR BLVD,5299,Dry,Signal Light,Clear,"Worn, Not Damaged",-10879185.090988282,3544890.715496441
15072774,False,False,Austin Police Department,True,False,No,0,0,1,0,0,Non-Incapacitating Injury,20:47:00,1,1,2016,Sunday,Pedalcyclist,Intersection Related,30.27644478,"Dark, Lighted",-97.68857248,One Motor Vehicle - Turning Right,Not Applicable,Not Applicable,False,NONE,City Street,"Curve, Grade",Main/Proper Lane,On Roadway,35,SPRINGDALE RD,1153,Dry,Bike Lane,Cloudy,Not Worn,-10874642.1447954,3539133.9658844755
15085019,False,False,Austin Police Department,True,False,No,0,0,1,1,0,Non-Incapacitating Injury,08:13:00,1,0,2016,Thursday,Pedalcyclist,Intersection,30.24515478,Daylight,-97.75132246,One Motor Vehicle - Turning Left,Attention Diverted From Driving,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,40,CONGRESS AVE S,1899,Dry,Signal Light,Clear,Unknown If Worn,-10881627.440616285,3535101.288467981
15085041,True,False,Austin Police Department,True,False,No,0,0,0,1,1,Possible Injury,16:02:00,1,0,2016,Thursday,Pedalcyclist,Intersection Related,30.22772955,Daylight,-97.77324457,One Motor Vehicle - Going Straight,Not Applicable,Not Applicable,False,NONE,US & State Highways,"Straight, Level",Main/Proper Lane,On Roadway,35,US0290,NO DATA,Dry,Stop Sign,Clear,Not Worn,-10884067.7987386,3532856.0691654254
15088621,False,False,Austin Police Department,False,False,No,0,0,0,1,1,Possible Injury,07:39:00,1,0,2016,Thursday,Pedalcyclist,Driveway Access,30.24758953,Daylight,-97.77309223,One Motor Vehicle - Turning Left,One Vehicle Entering Driveway,Entrance To Or Exit From Private Property Or Driveway,False,NONE,US & State Highways,"Straight, Level",Main/Proper Lane,On Roadway,35,SL0343,2204,Dry,Marked Lanes,Clear,Not Worn,-10884050.840327373,3535415.03468623
15088917,False,False,Austin Police Department,True,False,No,0,0,1,2,0,Non-Incapacitating Injury,14:45:00,1,0,2016,Saturday,Pedalcyclist,Intersection,30.26955661,Daylight,-97.6966964,One Motor Vehicle - Going Straight,Attention Diverted From Driving,Not Applicable,False,NONE,US & State Highways,"Straight, Level",Main/Proper Lane,On Roadway,45,SL0111,1137,Dry,Stop Sign,Cloudy,Not Worn,-10875546.495433042,3538246.103333337
15111398,False,False,Austin Police Department,True,False,No,0,1,0,0,0,Incapacitating Injury,21:13:00,1,0,2016,Sunday,Pedalcyclist,Intersection Related,30.20378479,Daylight,-97.78379246,One Motor Vehicle - Going Straight,Not Applicable,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,25,S 1ST ST,6001,Dry,Signal Light,Cloudy,Unknown If Worn,-10885241.984482344,3529771.4653623947
15585433,False,False,Austin Police Department,True,False,No,0,0,1,0,0,Non-Incapacitating Injury,17:43:00,1,0,2016,Sunday,Pedalcyclist,Intersection,30.23017479,Daylight,-97.79531245,One Motor Vehicle - Going Straight,Not Applicable,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,30,WESTERN TRAILS BLVD,2401,Dry,Stop Sign,Cloudy,"Worn, Not Damaged",-10886524.383903086,3533171.111306749
15092582,False,False,Austin Police Department,False,False,No,0,0,1,1,0,Non-Incapacitating Injury,17:22:00,1,0,2016,Monday,Pedalcyclist,Non Intersection,30.22975595,Daylight,-97.73104093,One Motor Vehicle - Going Straight,Not Applicable,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,35,E OLTORF ST,2288,Dry,Bike Lane,Clear,Not Worn,-10879369.711024178,3533117.1478470718
15105136,False,False,Austin Police Department,True,False,No,0,0,0,0,1,Possible Injury,00:01:00,1,1,2016,Thursday,Pedalcyclist,Intersection Related,30.25299478,"Dark, Lighted",-97.71278247,One Motor Vehicle - Going Straight,Not Applicable,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,35,CESAR CHAVEZ ST E,2798,Dry,Center Stripe/Divider,Cloudy,Unknown If Worn,-10877337.188554307,3536111.592611518
15107556,False,False,Austin Police Department,True,False,No,0,0,0,1,1,Possible Injury,17:11:00,1,0,2016,Thursday,Pedalcyclist,Intersection Related,30.28586249,Daylight,-97.76398542,One Motor Vehicle - Going Straight,Not Applicable,Not Applicable,False,NONE,US & State Highways,"Straight, Level",Main/Proper Lane,On Roadway,30,SL0001,NO DATA,Dry,Signal Light,Clear,"Worn, Not Damaged",-10883037.074875422,3540347.978706634
15131015,True,False,Austin Police Department,False,False,No,0,0,1,1,0,Non-Incapacitating Injury,18:37:00,1,0,2016,Friday,Pedalcyclist,Non Intersection,30.26911577,Daylight,-97.77889182,One Motor Vehicle - Turning Left,Attention Diverted From Driving,Not Applicable,False,NONE,City Street,"Straight, Hillcrest",Main/Proper Lane,On Roadway,-1,ROLLINGWOOD DR,2300,Dry,None,Clear,"Worn, Not Damaged",-10884696.447732983,3538189.2826225394
15129002,True,False,Austin Police Department,True,False,No,0,0,0,1,1,Possible Injury,14:43:00,1,0,2016,Wednesday,Pedalcyclist,Intersection Related,30.26479309,Daylight,-97.73498848,One Motor Vehicle - Going Straight,Not Applicable,Not Applicable,False,BICYCLE,Interstate,"Straight, Level",Main/Proper Lane,On Roadway,30,IH0035,NO DATA,Dry,Crosswalk,Clear,Unknown If Worn,-10879809.150280058,3537632.137645769
15117699,False,False,Austin Police Department,False,False,No,0,0,1,3,0,Non-Incapacitating Injury,20:58:00,1,0,2016,Sunday,Pedalcyclist,Non Intersection,30.24642478,"Dark, Lighted",-97.76575246,One Motor Vehicle - Going Straight,Not Applicable,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,20,PERRY AVE,2200,Dry,None,Clear,Not Worn,-10883233.780868433,3535264.9419583133
15117703,False,False,Austin Police Department,False,False,No,0,0,1,1,0,Non-Incapacitating Injury,09:27:00,1,0,2016,Monday,Pedalcyclist,Driveway Access,30.25243399,Daylight,-97.74222453,One Motor Vehicle - Going Straight,One Vehicle Leaving Driveway,Entrance To Or Exit From Private Property Or Driveway,False,NONE,City Street,"Curve, Grade",Main/Proper Lane,On Roadway,35,E RIVERSIDE DR,531,Wet,Marked Lanes,Cloudy,Not Worn,-10880614.663681414,3536039.323549029
15131435,True,False,Austin Police Department,True,False,No,0,1,0,1,0,Incapacitating Injury,15:49:00,1,0,2016,Monday,Pedalcyclist,Intersection,30.2472942,Daylight,-97.77523494,One Motor Vehicle - Turning Left,One Vehicle Entering Driveway,Entrance To Or Exit From Private Property Or Driveway,False,NONE,US & State Highways,"Curve, Grade",Main/Proper Lane,Off Roadway,35,SL0343,2299,Dry,Stop Sign,Cloudy,"Worn, Unk Damage",-10884289.36571349,3535376.9775225082
15117743,False,False,Austin Police Department,True,False,No,0,0,0,1,1,Possible Injury,07:48:00,1,0,2016,Tuesday,Pedalcyclist,Intersection Related,30.30575477,Daylight,-97.69771247,One Motor Vehicle - Going Straight,Attention Diverted From Driving,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,35,BERKMAN DR,5207,Dry,None,Cloudy,"Worn, Damaged",-10875659.603828052,3542912.624595681
15131449,False,False,Austin Police Department,True,False,No,0,0,1,1,0,Non-Incapacitating Injury,16:38:00,1,0,2016,Thursday,Pedalcyclist,Intersection Related,30.1953048,Daylight,-97.84229244,One Motor Vehicle - Going Straight,Not Applicable,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,45,DAVIS LN,3498,Dry,Signal Light,Cloudy,"Worn, Not Damaged",-10891754.17246736,3528679.238904915
15129371,False,False,Austin Police Department,False,False,No,0,0,0,2,0,Not Injured,13:15:00,0,0,2016,Sunday,Pedalcyclist,Non Intersection,30.26533889,Daylight,-97.73330469,One Motor Vehicle - Going Straight,Not Applicable,Not Applicable,False,NONE,City Street,"Straight, Grade",Main/Proper Lane,On Roadway,30,E 6TH ST,925,Dry,Marked Lanes,Clear,Not Worn,-10879621.711634656,3537702.483792018
15133516,True,False,Austin Police Department,True,False,No,0,0,1,2,0,Non-Incapacitating Injury,14:12:00,1,0,2016,Wednesday,Pedalcyclist,Intersection,30.31049477,Daylight,-97.71193247,One Motor Vehicle - Turning Left,Not Applicable,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,30,E 51ST ST,1000,Dry,Center Stripe/Divider,Clear,Not Worn,-10877242.566987133,3543523.813891818
15140213,False,False,Austin Police Department,True,False,No,0,0,0,1,1,Possible Injury,18:27:00,1,0,2016,Wednesday,Pedalcyclist,Intersection,30.23816479,Daylight,-97.76212246,One Motor Vehicle - Turning Right,Not Applicable,Not Applicable,False,BICYCLE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,35,S 1ST ST,2701,Dry,Marked Lanes,Clear,"Worn, Not Damaged",-10882829.691116855,3534200.589107726
15140276,False,False,Austin Police Department,False,False,No,0,0,1,1,0,Non-Incapacitating Injury,14:34:00,1,0,2016,Thursday,Pedalcyclist,Non Intersection,30.23088479,Daylight,-97.73589247,One Motor Vehicle - Going Straight,Not Applicable,Not Applicable,False,NONE,City Street,"Curve, Grade",Main/Proper Lane,On Roadway,35,BURLESON RD,2300,Dry,Signal Light,Cloudy,Not Worn,-10879909.78198654,3533262.588425241
15140277,False,False,Austin Police Department,True,False,No,0,0,0,1,1,Possible Injury,06:53:00,1,0,2016,Thursday,Pedalcyclist,Intersection Related,30.38699274,Daylight,-97.6484449,One Motor Vehicle - Turning Right,Attention Diverted From Driving,Not Applicable,False,NONE,Farm To Market,"Straight, Level",Main/Proper Lane,On Roadway,55,FM0734,NO DATA,Wet,Crosswalk,Rain,Not Worn,-10870175.163023032,3553391.7762063206
15140288,True,False,Austin Police Department,True,False,No,0,0,1,1,0,Non-Incapacitating Injury,18:38:00,1,0,2016,Thursday,Pedalcyclist,Intersection,30.42205475,Daylight,-97.77832245,One Motor Vehicle - Turning Left,Not Applicable,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,-1,YAUPON DR,7800,Dry,Marked Lanes,Clear,"Worn, Unk Damage",-10884633.06575451,3557917.2303081397
15140468,False,False,Austin Police Department,True,False,No,0,0,1,1,0,Non-Incapacitating Injury,21:30:00,1,0,2016,Friday,Pedalcyclist,Intersection Related,30.26991478,"Dark, Lighted",-97.74210246,One Motor Vehicle - Turning Right,Attention Diverted From Driving,Not Applicable,False,NONE,City Street,"Straight, Hillcrest",Main/Proper Lane,On Roadway,30,CONGRESS AVE,799,Wet,Signal Light,Rain,Not Worn,-10880601.074911172,3538292.268737582
15140585,False,False,Austin Police Department,True,False,No,0,0,1,0,0,Non-Incapacitating Injury,17:00:00,1,1,2016,Sunday,Pedalcyclist,Intersection Related,30.32486477,Daylight,-97.69311247,One Motor Vehicle - Going Straight,Attention Diverted From Driving,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,45,CAMERON RD,NO DATA,Dry,Center Stripe/Divider,Clear,Not Worn,-10875147.534170404,3545376.9038896845
15162136,True,False,Austin Police Department,False,False,No,0,0,1,1,0,Non-Incapacitating Injury,16:26:00,1,0,2016,Thursday,Pedalcyclist,Non Intersection,30.30298544,Daylight,-97.73800046,One Motor Vehicle - Going Straight,Not Applicable,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,35,GUADALUPE ST,3807,Dry,Bike Lane,Clear,"Worn, Not Damaged",-10880144.442359937,3542555.552860838
15153705,False,False,Austin Police Department,False,False,No,0,0,1,1,0,Non-Incapacitating Injury,17:49:00,1,0,2016,Saturday,Pedalcyclist,Driveway Access,30.25891205,Daylight,-97.74744525,One Motor Vehicle - Turning Right,One Vehicle Entering Driveway,Entrance To Or Exit From Private Property Or Driveway,False,NONE,City Street,"Straight, Grade",Main/Proper Lane,On Roadway,35,BARTON SPRINGS RD,265,Dry,Marked Lanes,Clear,"Worn, Damaged",-10881195.831573386,3536874.176924403
15159154,False,False,Austin Police Department,True,False,No,0,0,1,1,0,Non-Incapacitating Injury,09:33:00,1,0,2016,Tuesday,Pedalcyclist,Intersection,30.32607477,Daylight,-97.69237247,One Motor Vehicle - Turning Left,Not Applicable,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,30,E ST JOHNS AVE,1398,Dry,Signal Light,Cloudy,Not Worn,-10875065.157747217,3545532.9524069414
15170997,False,False,Austin Police Department,False,False,No,0,0,1,0,0,Non-Incapacitating Injury,18:30:00,1,0,2016,Friday,Pedalcyclist,Non Intersection,30.22444548,Daylight,-97.66684858,One Motor Vehicle - Going Straight,Not Applicable,Not Applicable,False,NONE,City Street,"Curve, Grade",Main/Proper Lane,On Roadway,35,CARSON CREEK BLVD,9585,Dry,None,Clear,Not Worn,-10872223.851309355,3532432.9653778356
15171073,False,False,Austin Police Department,False,False,No,0,0,1,1,0,Non-Incapacitating Injury,23:35:00,1,0,2016,Saturday,Pedalcyclist,Driveway Access,30.21872792,"Dark, Lighted",-97.76654485,One Motor Vehicle - Turning Right,One Vehicle Entering Driveway,Entrance To Or Exit From Private Property Or Driveway,False,NONE,City Street,"Straight, Grade",Main/Proper Lane,On Roadway,-1,S CONGRESS AVE,4320,Dry,Bike Lane,Clear,"Worn, Unk Damage",-10883321.989319744,3531696.3761490895
15171108,False,False,Austin Police Department,True,False,No,0,0,1,1,0,Non-Incapacitating Injury,09:33:00,1,0,2016,Sunday,Pedalcyclist,Non Intersection,30.41583934,Daylight,-97.69587677,One Motor Vehicle - Going Straight,Not Applicable,Not Applicable,False,SPECIALIZED CARBON BIKE,Farm To Market,"Straight, Level",Main/Proper Lane,On Roadway,35,FM0734,NO DATA,Dry,Marked Lanes,Clear,"Worn, Not Damaged",-10875455.254638804,3557114.8887305064
15171191,True,False,Austin Police Department,True,False,No,0,1,0,0,0,Incapacitating Injury,22:10:00,1,1,2016,Monday,Pedalcyclist,Intersection Related,30.41724475,"Dark, Unknown Lighting",-97.75004245,One Motor Vehicle - Going Straight,Attention Diverted From Driving,Not Applicable,False,BICYCLE WHEEL FRONT,City Street,"Straight, Level",Main/Proper Lane,On Roadway,40,DUVAL RD,5799,Dry,Signal Light,Clear,Not Worn,-10881484.950554874,3557296.3073475966
15172773,False,False,Austin Police Department,True,False,No,0,0,0,1,1,Possible Injury,18:16:00,1,0,2016,Tuesday,Pedalcyclist,Intersection,30.31249477,Daylight,-97.71634247,One Motor Vehicle - Turning Left,Vision Obstructed By Standing Or Parked Vehicle,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,25,CASWELL AVE,5101,Dry,Center Stripe/Divider,Clear,"Worn, Not Damaged",-10877733.485941531,3543781.7085379073
15201934,False,False,Austin Police Department,False,False,No,0,0,1,1,0,Non-Incapacitating Injury,19:30:00,1,0,2016,Thursday,Pedalcyclist,Driveway Access,30.38227891,Daylight,-97.70362554,One Motor Vehicle - Turning Left,One Vehicle Entering Driveway,Entrance To Or Exit From Private Property Or Driveway,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,-1,MACMORA RD,10605,Dry,None,Clear,"Worn, Not Damaged",-10876317.84376948,3552783.485983499
15178495,False,False,Austin Police Department,True,False,No,0,0,0,1,1,Possible Injury,11:42:00,1,0,2016,Saturday,Pedalcyclist,Intersection,30.26817478,Daylight,-97.71949247,One Motor Vehicle - Turning Left,Attention Diverted From Driving,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,35,CHICON ST,1139,Dry,Bike Lane,Cloudy,"Worn, Unk Damage",-10878084.142337533,3538067.997475185
15201935,False,False,Austin Police Department,True,False,No,0,0,1,2,0,Non-Incapacitating Injury,02:02:00,1,0,2016,Saturday,Pedalcyclist,Intersection,30.26872478,"Dark, Lighted",-97.74874246,One Motor Vehicle - Turning Right,Attention Diverted From Driving,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,35,NUECES ST,499,Dry,Signal Light,Clear,"Worn, Unk Damage",-10881340.23633004,3538138.8873870964
15423396,False,False,Austin Police Department,True,False,No,0,0,0,2,0,Not Injured,19:54:00,0,0,2016,Saturday,Pedalcyclist,Intersection,30.43028475,Dusk,-97.76470245,One Motor Vehicle - Going Straight,Attention Diverted From Driving,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,45,JOLLYVILLE RD,12161,Standing Water,Stop Sign,Rain,Unknown If Worn,-10883116.894289905,3558979.7121102745
