Crash ID,$1000 Damage to Any One Person's Property,Active School Zone Flag,Adjusted Average Daily Traffic Amount,Agency,At Intersection Flag,Average Daily Traffic Amount,Average Daily Traffic Year,Case ID,City,Construction Zone Flag,Construction Zone Workers Present Flag,County,Crash Death Count,Crash Incapacitating Injury Count,Crash Non-incapacitating Injury Count,Crash Not Injured Count,Crash Possible Injury Count,Crash Severity,Crash Time,Crash Total Injury Count,Crash Unknown Injury Count,Crash Year,Day of Week,First Harmful Event,Highway System,Intersecting Street Name,Intersection Related,Latitude,Light Condition,Longitude,Manner of Collision,Number of Lanes,Other Factor,Outside Shoulder Width on Divided Highway,Physical Feature 1,Population Group,Private Drive Flag,Property Damages,Right of Way Usual Width,Road Class,Roadway Alignment,Roadway Part,Roadway Relation,Roadway Type,Speed Limit,Street Name,Street Number,Surface Condition,Traffic Control Type,Weather Condition,Person Helmet,Person Type
15564712,No,No,25507,Austin Police Department,FALSE,25507,2014,170261620,Austin,No,No,Travis,0,0,1,1,0,Non-Incapacitating Injury,2133,1,0,2017,Thursday,Pedalcyclist,Farm To Market,N/A,Driveway Access,30.16399413,"Dark, Not Lighted",-97.83026558,One Motor Vehicle - Going Straight,4,One Vehicle Leaving Driveway,10,Entrance To Or Exit From Private Property Or Driveway,"250,000 Pop And Over",No,NONE,100,Farm To Market,"Straight, Level",Main/Proper Lane,On Roadway,"4 Or More Lanes, Undivided",45,FM2304,10654,Dry,None,Clear,Not Worn,Pedalcyclist
15559034,No,No,No Data,Austin Police Department,TRUE,No Data,No Data,170270763,Austin,No,No,Travis,0,0,1,1,0,Non-Incapacitating Injury,1139,1,0,2017,Friday,Pedalcyclist,No Data,W 22ND ST,Intersection,30.28497478,Daylight,-97.74181246,One Motor Vehicle - Turning Right,No Data,Attention Diverted From Driving,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,35,GUADALUPE ST,2199,Dry,Signal Light With Red Light Running Camera,Clear,"Worn, Damaged",Pedalcyclist
15562578,No,No,No Data,Austin Police Department,FALSE,No Data,No Data,170300570,Austin,No,No,Travis,0,0,1,1,0,Non-Incapacitating Injury,955,1,0,2017,Monday,Pedalcyclist,No Data,N/A,Non Intersection,30.26390399,Daylight,-97.76370763,One Motor Vehicle - Going Straight,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,35,BARTON SPRINGS RD,1802,Dry,Marked Lanes,Clear,Unknown If Worn,Pedalcyclist
15562579,No,No,No Data,Austin Police Department,FALSE,No Data,No Data,170300737,Austin,No,No,Travis,0,0,1,1,0,Non-Incapacitating Injury,1000,1,0,2017,Monday,Pedalcyclist,No Data,N/A,Driveway Access,30.24512882,Daylight,-97.75123214,One Motor Vehicle - Turning Left,No Data,One Vehicle Leaving Driveway,No Data,Entrance To Or Exit From Private Property Or Driveway,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,30,MARY ST E,101,Dry,None,Clear,"Worn, Unk Damage",Pedalcyclist
15564776,No,No,No Data,Austin Police Department,TRUE,No Data,No Data,170301274,Austin,No,No,Travis,0,0,1,1,0,Non-Incapacitating Injury,1646,1,0,2017,Monday,Pedalcyclist,No Data,MARY ST W,Intersection,30.24830478,Daylight,-97.76208246,One Motor Vehicle - Going Straight,No Data,Attention Diverted From Driving,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,-1,5TH ST S,1899,Dry,Stop Sign,Clear,Not Worn,Pedalcyclist
15564779,No,No,52925,Austin Police Department,TRUE,52925,2014,170301243,Austin,No,No,Travis,0,0,1,1,0,Non-Incapacitating Injury,1630,1,0,2017,Monday,Pedalcyclist,US Highway,OLD BEE CAVES RD,Intersection,30.2340002,Daylight,-97.87121316,One Motor Vehicle - Turning Right,4,Not Applicable,6,Not Applicable,"250,000 Pop And Over",No,NONE,160,US & State Highways,"Straight, Level",Main/Proper Lane,On Roadway,"4 Or More Lanes, Undivided",-1,US0290,NO DATA,Dry,Center Stripe/Divider,Clear,Not Worn,Pedalcyclist
15570267,No,No,No Data,Austin Police Department,FALSE,No Data,No Data,170331559,Austin,No,No,Travis,0,1,0,1,0,Incapacitating Injury,1905,1,0,2017,Thursday,Pedalcyclist,No Data,N/A,Driveway Access,30.2215145,"Dark, Not Lighted",-97.76480976,One Motor Vehicle - Going Straight,No Data,One Vehicle Leaving Driveway,No Data,Entrance To Or Exit From Private Property Or Driveway,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,45,S CONGRESS AVE,4135,Dry,Bike Lane,Clear,Not Worn,Pedalcyclist
15572960,Yes,No,No Data,Austin Police Department,TRUE,No Data,No Data,170361507,Austin,No,No,Travis,0,1,0,0,0,Incapacitating Injury,630,1,1,2017,Sunday,Pedalcyclist,No Data,PINON VISTA DR,Intersection,30.28876477,Daylight,-97.64418249,One Motor Vehicle - Going Straight,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,-1,ALONDRA LN,7400,Dry,Stop Sign,Clear,Unknown If Worn,Pedalcyclist
15575970,No,No,No Data,Austin Police Department,TRUE,No Data,No Data,170371272,Austin,No,No,Travis,0,0,0,3,0,Not Injured,1707,0,0,2017,Monday,Pedalcyclist,No Data,N/A,Driveway Access,30.1670448,Daylight,-97.78851246,One Motor Vehicle - Turning Left,No Data,One Vehicle Entering Driveway,No Data,Entrance To Or Exit From Private Property Or Driveway,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,45,W SLAUGHTER LN,NO DATA,Dry,Bike Lane,Clear,Not Worn,Pedalcyclist
15585627,Yes,No,No Data,Austin Police Department,TRUE,No Data,No Data,170421309,Austin,No,No,Travis,0,0,0,1,1,Possible Injury,1745,1,0,2017,Saturday,Pedalcyclist,No Data,FRONTIER VALLEY DR,Intersection Related,30.22261479,Daylight,-97.69779248,One Motor Vehicle - Turning Right,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,35,E RIVERSIDE DR,6900,Dry,Stop Sign,Clear,Not Worn,Pedalcyclist
15671109,No,No,No Data,Austin Police Department,FALSE,No Data,No Data,170441618,Austin,No,No,Travis,0,1,0,1,0,Incapacitating Injury,2331,1,0,2017,Monday,Pedalcyclist,No Data,N/A,Non Intersection,30.36621259,"Dark, Lighted",-97.7209145,One Motor Vehicle - Going Straight,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Curve, Level",Main/Proper Lane,On Roadway,No Data,30,HEARTHSTONE DR,1906,Dry,None,Clear,Unknown If Worn,Pedalcyclist
15588796,No,No,No Data,Austin Police Department,FALSE,No Data,No Data,170450505,Austin,No,No,Travis,0,0,1,1,0,Non-Incapacitating Injury,923,1,0,2017,Tuesday,Pedalcyclist,No Data,NOT REPORTED,Driveway Access,30.22588478,Daylight,-97.76229246,One Motor Vehicle - Turning Right,No Data,One Vehicle Entering Driveway,No Data,Entrance To Or Exit From Private Property Or Driveway,"250,000 Pop And Over",No,BICYCLE,No Data,City Street,"Straight, Level",Main/Proper Lane,Off Roadway,No Data,35,S CONGRESS AVE,3800,Wet,Bike Lane,Rain,Unknown If Worn,Pedalcyclist
15590078,Yes,No,No Data,Austin Police Department,TRUE,No Data,No Data,170451367,Austin,No,No,Travis,0,0,1,1,0,Non-Incapacitating Injury,1847,1,0,2017,Tuesday,Pedalcyclist,No Data,W 28TH ST,Intersection Related,30.29323477,"Dark, Not Lighted",-97.74179246,One Motor Vehicle - Going Straight,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,35,GUADALUPE ST,2717,Dry,Marked Lanes,Clear,"Worn, Not Damaged",Pedalcyclist
15593797,Yes,No,No Data,Austin Police Department,TRUE,No Data,No Data,170460617,Austin,No,No,Travis,0,0,1,0,0,Non-Incapacitating Injury,1029,1,1,2017,Wednesday,Pedalcyclist,No Data,OLDHAM ST,Intersection,No Data,Daylight,No Data,One Motor Vehicle - Turning Right,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,-1,E DEAN KEETON ST ST,NO DATA,Dry,Marked Lanes,Clear,Unknown If Worn,Pedalcyclist
15604729,No,No,21351,Austin Police Department,FALSE,21351,2014,170461040,Austin,No,No,Travis,0,0,0,1,1,Possible Injury,1445,1,0,2017,Wednesday,Pedalcyclist,State Loop,LAVACA ST,Intersection Related,30.26411005,Daylight,-97.74706731,One Motor Vehicle - Turning Right,4,Attention Diverted From Driving,10,Not Applicable,"250,000 Pop And Over",No,NONE,80,US & State Highways,"Straight, Level",Main/Proper Lane,On Roadway,"4 Or More Lanes, Undivided",35,SL0343,296,Dry,Crosswalk,Clear,"Worn, Unk Damage",Pedalcyclist
15597896,No,No,No Data,Austin Police Department,FALSE,No Data,No Data,170490676,Austin,No,No,Travis,0,0,0,0,2,Possible Injury,1108,2,0,2017,Saturday,Pedalcyclist,No Data,N/A,Driveway Access,30.18377988,Daylight,-97.79232508,One Motor Vehicle - Turning Left,No Data,One Vehicle Entering Driveway,No Data,Entrance To Or Exit From Private Property Or Driveway,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,45,W DITTMAR RD,618,Dry,None,Clear,"Worn, Not Damaged",Pedalcyclist
15633737,Yes,No,No Data,Austin Police Department,TRUE,No Data,No Data,170490640,Austin,No,No,Travis,0,0,0,1,1,Possible Injury,1043,1,0,2017,Saturday,Pedalcyclist,No Data,VETERANS DR,Intersection,30.27767478,Daylight,-97.77185246,One Motor Vehicle - Turning Right,No Data,Attention Diverted From Driving,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,35,LAKE AUSTIN BLVD,2304,Dry,Signal Light,Clear,"Worn, Unk Damage",Pedalcyclist
15597957,No,No,No Data,Austin Police Department,TRUE,No Data,No Data,170500577,Austin,No,No,Travis,0,0,1,1,0,Non-Incapacitating Injury,854,1,0,2017,Sunday,Pedalcyclist,No Data,MONTOPOLIS DR,Intersection Related,30.23071478,Daylight,-97.69979248,One Motor Vehicle - Going Straight,No Data,Vision Obstructed By Other Visual Obstructions,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,30,CARNATION TER,6298,Dry,Stop Sign,Clear,Not Worn,Pedalcyclist
15598027,No,No,No Data,Austin Police Department,TRUE,No Data,No Data,170500204,Austin,No,No,Travis,0,0,1,0,0,Non-Incapacitating Injury,153,1,1,2017,Sunday,Pedalcyclist,No Data,COLORADO ST,Intersection Related,30.26749478,"Dark, Lighted",-97.74448246,One Motor Vehicle - Going Straight,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,35,W 5TH ST,200,Dry,Signal Light,Clear,Not Worn,Pedalcyclist
15598051,Yes,No,No Data,Austin Police Department,FALSE,No Data,No Data,170511303,Austin,No,No,Travis,0,0,1,1,0,Non-Incapacitating Injury,1756,1,0,2017,Monday,Pedalcyclist,No Data,N/A,Driveway Access,30.37846119,Daylight,-97.68001172,One Motor Vehicle - Turning Left,No Data,One Vehicle Entering Driveway,No Data,Entrance To Or Exit From Private Property Or Driveway,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Grade",Main/Proper Lane,Off Roadway,No Data,-1,E BRAKER LN,225,Dry,Bike Lane,Clear,"Worn, Unk Damage",Pedalcyclist
15601104,Yes,No,No Data,Austin Police Department,TRUE,No Data,No Data,170521449,Austin,No,No,Travis,0,0,0,0,1,Possible Injury,1849,1,1,2017,Tuesday,Pedalcyclist,No Data,W 35TH ST,Intersection,30.31050477,Dusk,-97.76267246,One Motor Vehicle - Going Straight,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,30,EXPOSITION BLVD,NO DATA,Dry,Signal Light With Red Light Running Camera,Clear,Unknown If Worn,Pedalcyclist
15613533,No,No,No Data,Austin Police Department,FALSE,No Data,No Data,170520452,Austin,No,No,Travis,0,0,0,1,1,Possible Injury,902,1,0,2017,Tuesday,Pedalcyclist,No Data,N/A,Non Intersection,30.24830478,Daylight,-97.76208246,One Motor Vehicle - Turning Left,No Data,Vision Obstructed By Headlight Or Sun Glare,No Data,Alley,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,30,5TH ST S,1900,Dry,None,Clear,"Worn, Unk Damage",Pedalcyclist
15604884,No,No,125081,Austin Police Department,FALSE,125081,2014,170531098,Austin,No,No,Travis,0,0,0,2,0,Not Injured,1524,0,0,2017,Wednesday,Pedalcyclist,US Highway,N/A,Driveway Access,30.36378361,Daylight,-97.71770727,One Motor Vehicle - Turning Right,6,One Vehicle Leaving Driveway,10,Entrance To Or Exit From Private Property Or Driveway,"250,000 Pop And Over",No,NONE,260,US & State Highways,"Curve, Level",Service/Frontage Road,On Roadway,"4 Or More Lanes, Divided",-1,US0183,NO DATA,Dry,Marked Lanes,Clear,Not Worn,Pedalcyclist
15609970,No,No,No Data,Austin Police Department,FALSE,No Data,No Data,170531277,Austin,No,No,Travis,0,0,1,1,0,Non-Incapacitating Injury,1701,1,0,2017,Wednesday,Pedalcyclist,No Data,N/A,Non Intersection,30.24029544,Daylight,-97.77905963,One Motor Vehicle - Going Straight,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Curve, Grade",Main/Proper Lane,On Roadway,No Data,35,DEL CURTO RD,3094,Dry,Center Stripe/Divider,Clear,Not Worn,Pedalcyclist
15635415,No,No,No Data,Austin Police Department,FALSE,No Data,No Data,170550494,Austin,No,No,Travis,0,0,0,1,0,Not Injured,819,0,1,2017,Friday,Pedalcyclist,No Data,N/A,Driveway Access,30.25285048,"Dark, Not Lighted",-97.77330041,One Motor Vehicle - Going Straight,No Data,One Vehicle Leaving Driveway,No Data,Entrance To Or Exit From Private Property Or Driveway,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,25,BLUEBONNET LN,1930,Dry,None,Clear,"Worn, Not Damaged",Pedalcyclist
15668990,No,No,No Data,Austin Police Department,FALSE,No Data,No Data,170550454,Austin,No,No,Travis,0,1,0,1,0,Incapacitating Injury,751,1,0,2017,Friday,Pedalcyclist,No Data,N/A,Non Intersection,30.3197403,Daylight,-97.72154872,One Motor Vehicle - Turning Left,No Data,Vision Obstructed By Other Visual Obstructions,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,-1,NELRAY BLVD,139,Dry,None,Clear,Unknown If Worn,Pedalcyclist
15637568,No,No,No Data,Austin Police Department,FALSE,No Data,No Data,170570996,Austin,No,No,Travis,0,0,0,1,1,Possible Injury,1627,1,0,2017,Sunday,Pedalcyclist,No Data,N/A,Driveway Access,30.21382212,Daylight,-97.76968009,One Motor Vehicle - Going Straight,No Data,One Vehicle Leaving Driveway,No Data,Entrance To Or Exit From Private Property Or Driveway,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,-1,S CONGRESS AVE,4778,Dry,None,Clear,Not Worn,Pedalcyclist
15613607,Yes,No,No Data,Austin Police Department,TRUE,No Data,No Data,170581606,Austin,No,No,Travis,0,1,0,0,1,Incapacitating Injury,2112,2,0,2017,Monday,Pedalcyclist,No Data,ONION ST,Intersection Related,30.26337478,"Dark, Lighted",-97.72750247,One Motor Vehicle - Going Straight,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,BICYCLE/PEUGEOT Y90411467,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,30,E 6TH ST,1500,Dry,Marked Lanes,Clear,"Worn, Damaged",Pedalcyclist
15613625,No,No,No Data,Austin Police Department,FALSE,No Data,No Data,170591529,Austin,No,No,Travis,0,1,0,2,0,Incapacitating Injury,1909,1,0,2017,Tuesday,Pedalcyclist,No Data,N/A,Non Intersection,30.28600463,"Dark, Lighted",-97.70805923,One Motor Vehicle - Going Straight,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,45,MANOR RD,2957,Dry,Bike Lane,Cloudy,Not Worn,Pedalcyclist
15613658,Yes,No,No Data,Austin Police Department,FALSE,No Data,No Data,170591382,Austin,No,No,Travis,0,0,1,1,0,Non-Incapacitating Injury,1758,1,0,2017,Tuesday,Pedalcyclist,No Data,W PARMER LN,Intersection Related,30.44394769,Daylight,-97.7422347,One Motor Vehicle - Going Straight,No Data,Attention Diverted From Driving,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,-1,MCNEIL DR,NO DATA,Dry,Signal Light,Cloudy,Not Worn,Pedalcyclist
15618030,No,No,No Data,Austin Police Department,TRUE,No Data,No Data,170600647,Austin,No,No,Travis,0,1,0,1,0,Incapacitating Injury,1013,1,0,2017,Wednesday,Pedalcyclist,No Data,E 43RD ST,Intersection Related,30.30466477,Daylight,-97.72605247,One Motor Vehicle - Turning Left,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,-1,DUVAL ST,NO DATA,Dry,Crosswalk,Clear,"Worn, Unk Damage",Pedalcyclist
15618143,Yes,No,No Data,Austin Police Department,TRUE,No Data,No Data,170611440,Austin,No,No,Travis,0,0,0,1,1,Possible Injury,1730,1,0,2017,Thursday,Pedalcyclist,No Data,N/A,Non Intersection,No Data,"Dark, Not Lighted",No Data,One Motor Vehicle - Going Straight,No Data,Attention Diverted From Driving,No Data,In A Parking Lot,"250,000 Pop And Over",Yes,NONE,No Data,Non Trafficway,"Straight, Level",Other (Explain In Narrative),Not Applicable,No Data,-1,PARKFIELD DR,NO DATA,Dry,None,Clear,"Worn, Unk Damage",Pedalcyclist
15623675,No,No,No Data,Austin Police Department,TRUE,No Data,No Data,170650362,Austin,No,No,Travis,0,0,1,1,0,Non-Incapacitating Injury,733,1,0,2017,Monday,Pedalcyclist,No Data,S MARY MOORE SEARIGHT DR,Intersection Related,30.1740448,Daylight,-97.80742245,One Motor Vehicle - Turning Right,No Data,Attention Diverted From Driving,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,35,W SLAUGHTER LN,NO DATA,Dry,Stop Sign,Clear,Not Worn,Pedalcyclist
15625435,No,No,No Data,Austin Police Department,FALSE,No Data,No Data,170651313,Austin,No,No,Travis,0,0,1,0,0,Non-Incapacitating Injury,1732,1,1,2017,Monday,Pedalcyclist,No Data,N/A,Driveway Access,30.27358481,Daylight,-97.69777765,One Motor Vehicle - Turning Left,No Data,One Vehicle Entering Driveway,No Data,Entrance To Or Exit From Private Property Or Driveway,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,45,OAK SPRINGS DR,3313,Dry,Bike Lane,Clear,Not Worn,Pedalcyclist
15635445,Yes,No,No Data,Austin Police Department,TRUE,No Data,No Data,170651967,Austin,No,No,Travis,0,0,0,1,1,Possible Injury,2330,1,0,2017,Monday,Pedalcyclist,No Data,EAST DR,Intersection,30.29539477,"Dark, Lighted",-97.73976246,One Motor Vehicle - Going Straight,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,30,W 30TH ST,352,Dry,Stop Sign,Clear,Not Worn,Pedalcyclist
15635514,No,No,No Data,Austin Police Department,TRUE,No Data,No Data,170671487,Austin,No,No,Travis,0,0,1,0,0,Non-Incapacitating Injury,1815,1,1,2017,Wednesday,Pedalcyclist,No Data,W 35TH ST,Intersection,30.30113477,Daylight,-97.73918246,One Motor Vehicle - Turning Right,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,30,GUADALUPE ST,3499,Dry,Marked Lanes,Cloudy,Not Worn,Pedalcyclist
15637643,Yes,No,No Data,Austin Police Department,TRUE,No Data,No Data,170671351,Austin,No,No,Travis,0,0,1,0,0,Non-Incapacitating Injury,1704,1,1,2017,Wednesday,Pedalcyclist,No Data,N/A,Non Intersection,30.28254412,Daylight,-97.74481032,One Motor Vehicle - Going Straight,No Data,Attention Diverted From Driving,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Level",Main/Proper Lane,Off Roadway,No Data,-1,MARTIN LUTHER KING BLVD W,610,Dry,Signal Light,Clear,"Worn, Not Damaged",Pedalcyclist
15686185,No,No,21351,Austin Police Department,TRUE,21351,2014,170671850,Austin,No,No,Travis,0,0,0,2,0,Not Injured,2202,0,0,2017,Wednesday,Pedalcyclist,State Loop,CONGRESS AVE,Intersection,30.26339563,"Dark, Lighted",-97.74449683,One Motor Vehicle - Turning Left,4,Not Applicable,10,Not Applicable,"250,000 Pop And Over",No,NONE,80,US & State Highways,"Straight, Level",Main/Proper Lane,On Roadway,"4 Or More Lanes, Undivided",30,SL0343,100,Dry,Signal Light,Clear,Not Worn,Pedalcyclist
15648076,Yes,No,No Data,"Department Of Public Safety, State Of Texas",FALSE,No Data,No Data,,Austin,No,No,Travis,0,0,0,2,0,Not Injured,1350,0,0,2017,Thursday,Pedalcyclist,No Data,N/A,Non Intersection,No Data,Daylight,No Data,One Motor Vehicle - Going Straight,No Data,One Vehicle Leaving Driveway,No Data,Private Drive Or Road,"250,000 Pop And Over",Yes,NONE,No Data,Non Trafficway,"Straight, Level",Other (Explain In Narrative),Not Applicable,No Data,40,N LAMAR BLVD,NO DATA,Dry,None,Cloudy,Not Worn,Pedalcyclist
15666414,No,No,No Data,Austin Police Department,TRUE,No Data,No Data,170701500,Austin,No,No,Travis,0,0,0,2,0,Not Injured,2023,0,0,2017,Saturday,Pedalcyclist,No Data,WALLER ST,Intersection Related,30.26440478,"Dark, Lighted",-97.73049247,One Motor Vehicle - Going Straight,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,-1,E 6TH ST,1200,Wet,Stop Sign,Rain,"Worn, Unk Damage",Pedalcyclist
15650107,Yes,No,15262,Austin Police Department,FALSE,15262,2014,170732104,Austin,No,No,Travis,1,0,0,1,0,Killed,2342,0,0,2017,Tuesday,Pedalcyclist,Farm To Market,N/A,Non Intersection,30.28630713,"Dark, Lighted",-97.67826551,One Motor Vehicle - Going Straight,4,Attention Diverted From Driving,0,Not Applicable,"250,000 Pop And Over",No,NONE,100,Farm To Market,"Straight, Level",Main/Proper Lane,On Roadway,"4 Or More Lanes, Undivided",50,FM0969,4966,Dry,None,Clear,Not Worn,Pedalcyclist
